"ParcelID","Location","RM","BD","BA","34BA","HB","FP","Owned","NBC","Imp","Floor","Loc","Grade","Built","Price","Date","Area","Value","_Change","f0","Type","Nhood",
"46-5","10 ONION RIVER ROAD","9","4","3","0","2","1","0.00%","8500","6","","False","6","2000","1135000","04/17/2020","4034","1347500","5.07","False","COLONIAL","8500",
"46-6","8 ONION RIVER ROAD","9","4","2","0","1","1","0.00%","8500","6","","False","6","2000","10","09/02/2005","3689","1314400","29.22","False","COLONIAL","8500",
"46-7","6 ONION RIVER ROAD","7","3","3","0","0","1","0.00%","8500","6","","False","6","2000","1","03/09/2023","3621","1241500","28.84","False","COLONIAL","8500",
"46-8","2 ONION RIVER ROAD","9","4","3","0","1","1","0.00%","8500","6","","False","6","2000","1","02/17/2022","3098","1201000","28.07","False","COLONIAL","8500",
"48-1","356 GRAPEVINE RD","16","8","5","0","0","8","0.00%","6000","101","","False","6","1910","1095290","08/24/2012","7786","1970100","31.88","False","ESTATE","6000",
"48-10","355 GRAPEVINE RD","8","3","1","0","1","2","0.00%","6000","19","","False","3","1960","1","01/30/2019","1456","764300","22.48","False","RANCH","6000",
"48-11","359 GRAPEVINE RD","7","3","2","0","0","3","0.00%","6000","19","","False","4","1960","512000","04/07/2017","1744","843700","4.63","False","RANCH","6000",
"48-12","363 GRAPEVINE RD","9","7","4","0","0","1","0.00%","6000","18","","False","5","1967","625000","07/19/2002","3531","1048000","17.4","False","SPLIT ENT","6000",
"48-12A","365 GRAPEVINE RD","9","4","2","1","1","1","0.00%","6000","6","","False","7","2012","1507000","05/18/2022","2776","1333200","46.55","False","COLONIAL","6000",
"48-12B","367 GRAPEVINE RD","8","4","2","0","1","1","0.00%","6000","6","","False","5","2011","1200000","09/14/2023","2954","1182600","23.81","False","COLONIAL","6000",
"48-16A","1A PARSONS HILL RD","6","3","1","0","1","0","0.00%","8500","14","","False","2","1998","94500","11/19/1998","1390","300916","218.43","False","MULTI-TNHS","8500",
"48-16B","1B PARSONS HILL RD","5","2","1","0","0","0","0.00%","8500","14","","False","2","1998","161460","12/18/2008","1008","280004","214.61","False","MULTI-TNHS","8500",
"48-17A","3A PARSONS HILL RD","6","3","1","0","1","0","0.00%","8500","14","","False","2","2000","157500","12/28/2005","1288","244965","159.22","False","MULTI-TNHS","8500",
"48-17B","3B PARSONS HILL RD","6","3","1","0","1","0","0.00%","8500","14","","False","2","2000","94500","06/23/2000","1344","235900","143.2","False","MULTI-TNHS","8500",
"48-19","7 PARSONS HILL RD","8","4","2","0","1","0","0.00%","8500","6","","False","4","1998","741000","04/30/2020","2715","1034000","15.76","False","COLONIAL","8500",
"48-20","9 PARSONS HILL RD","9","4","2","0","1","1","0.00%","8500","6","","False","4","1997","1","10/17/2023","2693","1063700","17.91","False","COLONIAL","8500",
"48-22","11 PARSONS HILL RD","8","4","2","0","1","1","0.00%","8500","6","","False","4","1998","1","12/28/2018","3058","1076300","16.7","False","COLONIAL","3000",
"48-22","11 PARSONS HILL RD","8","4","2","0","1","1","0.00%","8500","6","","False","4","1998","1","12/28/2018","3058","1076300","16.7","False","COLONIAL","8500",
"48-23","41 PARSONS HILL RD","9","4","3","0","1","2","0.00%","8500","6","","False","5","1999","649900","01/31/2002","2895","1138100","22.14","False","COLONIAL","8500",
"48-24","39 PARSONS HILL RD","9","4","2","0","1","1","0.00%","8500","6","","False","4","1999","712500","04/28/2015","2707","1077500","16.54","False","COLONIAL","8500",
"48-25","37 PARSONS HILL RD","9","4","2","0","1","1","0.00%","8500","6","","False","4","1998","1","10/12/2023","3404","1082600","16.48","False","COLONIAL","8500",
"48-26","35 PARSONS HILL RD","11","5","4","0","2","3","0.00%","8500","6","","False","6","1995","1","01/10/2023","4262","1417000","6.97","False","COLONIAL","8500",
"48-3","338 GRAPEVINE RD","7","3","1","0","1","2","0.00%","6000","19","","False","5","1956","0","10/07/2016","4502","1244300","8.2","False","RANCH","6000",
"48-3A","1 TOPPAN LANE","9","4","2","0","1","1","0.00%","2000","6","","False","5","1999","725000","02/03/2017","2802","1055100","20.21","False","COLONIAL","2000",
"48-3B","3 TOPPAN LANE","9","4","2","0","1","1","0.00%","2000","6","","False","5","1999","1262500","04/11/2022","5041","1224600","26.33","False","COLONIAL","2000",
"48-4","332 GRAPEVINE RD","8","4","2","0","0","0","0.00%","6000","6","","False","3","1890","457000","01/24/2013","2437","868000","14.66","False","COLONIAL","6000",
"48-5","5 PARSONS HILL RD","10","5","5","0","0","7","0.00%","8500","1","","False","4","1800","495000","10/15/2019","3800","1039400","30.99","False","ANTIQUE","8500",
"6-1","18 WOODSIDE LANE","10","4","2","0","1","1","0.00%","1000","6","","False","4","1992","100","09/26/2016","2384","1059800","41.25","False","COLONIAL","1000",
"6-7","15 WOODSIDE LANE","7","4","3","0","0","1","0.00%","1000","5","","False","4","1992","950000","11/17/2021","1890","962500","8.06","False","CAPE","1000",
"7-10","105 PLEASANT STREET","5","2","1","0","0","0","0.00%","4000","2","","False","3","1925","197900","02/28/2011","1560","301430","-1.56","False","BUNGALOW","4000",
"7-100","2 HICKORY LANE","9","4","3","0","1","4","0.00%","3000","6","","False","4","1970","625000","07/29/2016","2304","943900","14.55","False","COLONIAL","3000",
"7-101","1 HICKORY LANE","9","4","2","0","1","2","0.00%","3000","6","","False","6","1971","765500","08/02/2005","2448","988600","14.03","False","COLONIAL","3000",
"7-102","21 JUNIPER STREET","8","4","2","0","1","1","0.00%","5020","6","","False","4","1976","800000","03/19/2019","2376","940000","12.23","False","COLONIAL","5020",
"7-103","19 JUNIPER STREET","10","4","3","0","1","1","0.00%","5020","6","","False","4","1968","853500","07/11/2016","3520","1111100","12.15","False","COLONIAL","5020",
"7-11","109 PLEASANT STREET","4","2","1","0","0","0","0.00%","4000","5","","False","3","1987","255000","02/26/2016","840","451900","46.67","False","CAPE","4000",
"7-13","115 PLEASANT STREET","5","3","2","0","0","0","0.00%","4000","22","","False","3","1920","100000","06/01/1994","2795","546600","32.7","False","CONVENTONL","4000",
"7-14","113 PLEASANT STREET","6","2","1","0","1","0","0.00%","4000","22","","False","3","1971","1","03/06/2023","1534","475200","47.49","False","CONVENTONL","4000",
"7-15","107 PLEASANT STREET","7","4","1","0","0","0","0.00%","4000","22","","False","3","1945","64900","07/01/1984","1572","471700","46.99","False","","4000",
"7-18","3 SOUTH STREET","5","2","1","0","1","0","0.00%","4000","22","","False","6","1920","290000","11/28/2016","1168","513000","69.59","False","CONVENTONL","4000",
"7-2","79 PLEASANT STREET","8","4","2","0","1","1","0.00%","1000","6","","False","5","1953","900000","06/21/2022","2476","858100","30.07","False","COLONIAL","1000",
"7-20","7 SOUTH STREET","6","3","1","0","1","0","0.00%","4000","96","","False","2","1940","190000","06/14/2013","1259","402000","48.5","False","COTTAGE","4000",
"7-21","9 SOUTH STREET","4","2","2","0","0","0","0.00%","4000","22","","False","3","1965","270000","04/10/2009","1194","491300","49.79","False","CONVENTONL","4000",
"7-22","4 LONGFELLOW ROAD","7","2","1","0","1","0","0.00%","4000","19","","False","0","1930","159250","05/01/1996","1126","391000","36.71","False","RANCH","4000",
"7-23","3 LONGFELLOW ROAD","6","3","1","0","1","1","0.00%","4000","19","","False","3","1965","235000","02/08/2011","1171","495800","27.46","False","RANCH","4000",
"7-25","7 LONGFELLOW ROAD","5","2","1","0","0","0","0.00%","4000","22","","False","2","1914","235000","07/29/2011","1357","339200","39.99","False","","4000",
"7-25","7 LONGFELLOW ROAD","5","2","1","0","0","0","0.00%","4000","22","","False","2","1914","235000","07/29/2011","1357","339200","39.99","False","CONVENTONL","4000",
"7-25","7 LONGFELLOW ROAD","5","2","1","0","0","0","0.00%","4000","22","","False","2","1914","235000","07/29/2011","1357","339200","39.99","False","","4000",
"7-26","6 LONGFELLOW ROAD","4","2","1","0","0","0","0.00%","4000","6","","False","3","1940","1","02/26/2016","1536","566700","36.42","False","COLONIAL","4000",
"7-27","8 SOUTH STREET","4","2","1","0","0","0","0.00%","4000","22","","False","0","1920","1","09/24/2021","1056","397000","21.0","False","CONVENTONL","4000",
"7-28","6 SOUTH STREET","8","4","3","0","0","1","0.00%","4000","5","","False","3","1955","479000","09/29/2021","2268","576800","24.93","False","","4000",
"7-28","6 SOUTH STREET","8","4","3","0","0","1","0.00%","4000","5","","False","3","1955","479000","09/29/2021","2268","576800","24.93","False","CAPE","4000",
"7-3","81 PLEASANT STREET","8","3","3","0","0","0","0.00%","1000","6","","False","3","1956","225000","08/02/2004","2346","735400","18.46","False","COLONIAL","1000",
"7-32","2 SOUTH STREET","7","2","3","0","0","1","0.00%","4000","15","","False","3","1930","143750","01/06/1999","1765","568300","33.12","False","OLD STYLE","4000",
"7-32","2 SOUTH STREET","7","2","3","0","0","1","0.00%","4000","15","","False","3","1930","143750","01/06/1999","1765","568300","33.12","False","","4000",
"7-33","16 LONGFELLOW ROAD","4","2","1","0","0","0","0.00%","4000","96","","False","3","1942","285500","06/16/2005","1713","426300","32.35","False","COTTAGE","4000",
"7-35","12 LONGFELLOW ROAD","3","1","1","0","0","0","0.00%","4000","22","","False","3","1925","291500","05/31/2017","1064","455700","48.68","False","CONVENTONL","4000",
"7-36","14 LONGFELLOW ROAD","3","1","1","0","0","1","0.00%","4000","22","","False","0","1930","155000","08/01/2018","830","381300","60.75","False","CONVENTONL","4000",
"7-38","22 LONGFELLOW ROAD","6","3","1","0","0","1","0.00%","4000","19","","False","0","1920","220000","02/13/2004","1204","411700","43.0","False","","4000",
"7-38","22 LONGFELLOW ROAD","6","3","1","0","0","1","0.00%","4000","19","","False","0","1920","220000","02/13/2004","1204","411700","43.0","False","RANCH","4000",
"7-4","83 PLEASANT STREET","8","3","2","0","1","1","0.00%","1000","6","","False","4","1957","329900","06/29/2001","2632","851600","22.62","False","COLONIAL","1000",
"7-41","19 LONGFELLOW ROAD","6","3","2","0","0","0","0.00%","4000","2","","False","3","1930","0","09/05/2000","1462","451100","62.44","False","BUNGALOW","4000",
"7-41","19 LONGFELLOW ROAD","6","3","2","0","0","0","0.00%","4000","2","","False","3","1930","0","09/05/2000","1462","451100","62.44","False","","4000",
"7-43","17 LONGFELLOW ROAD","4","1","1","0","0","0","0.00%","4000","96","","False","4","1920","460000","05/05/2022","1172","442800","56.85","False","COTTAGE","4000",
"7-44","15 LONGFELLOW ROAD","4","2","1","0","0","0","0.00%","4000","22","","False","3","1935","299000","11/29/2004","775","433300","48.44","False","CONVENTONL","4000",
"7-46","13 LONGFELLOW ROAD","5","3","2","0","1","0","0.00%","4000","19","","False","3","1998","550000","08/06/2021","1076","581500","9.74","False","RANCH","4000",
"7-47","11 LONGFELLOW ROAD","5","1","1","0","0","1","0.00%","4000","22","","False","2","1935","35000","10/01/1987","1166","443800","49.33","False","CONVENTONL","4000",
"7-52","21 LONGFELLOW ROAD","6","2","3","0","0","2","0.00%","4000","19","","False","3","2020","1","08/06/2019","2765","462600","273.37","False","RANCH","4000",
"7-52","21 LONGFELLOW ROAD","6","2","3","0","0","2","0.00%","4000","19","","False","3","2020","1","08/06/2019","2765","462600","273.37","False","","4000",
"7-55","125 PLEASANT STREET","6","3","1","0","1","0","0.00%","4000","96","","False","4","1940","275000","10/04/2010","2022","549400","50.73","False","COTTAGE","4000",
"7-6","93 PLEASANT STREET","6","3","2","0","0","1","0.00%","1000","5","","False","3","1982","585000","06/17/2015","2148","905400","17.69","False","CAPE","1000",
"7-60","11 BATCHELDER PARK","5","3","1","0","1","1","0.00%","1000","19","","False","4","1965","315000","10/10/2014","1309","614400","-3.24","False","RANCH","1000",
"7-60A","35 BATCHELDER PARK","7","4","2","0","0","2","0.00%","1000","19","","False","4","1903","180000","05/02/2001","1872","730200","6.58","False","RANCH","1000",
"7-61","9 BATCHELDER PARK","7","4","2","0","0","1","0.00%","1000","5","","False","3","1965","447820","09/30/2011","1867","702500","9.51","False","CAPE","1000",
"7-62","98 PLEASANT STREET","7","3","2","0","2","1","0.00%","1000","15","","False","4","1890","802500","09/16/2021","2090","781200","3.54","False","OLD STYLE","1000",
"7-64","84 PLEASANT STREET","9","5","1","0","1","1","0.00%","1000","5","","False","3","1954","0","01/11/2017","1768","698600","11.03","False","CAPE","1000",
"7-66","78 PLEASANT STREET","6","2","2","0","0","1","0.00%","1000","5","","False","3","1945","0","02/20/2003","1864","693700","15.16","False","CAPE","1000",
"7-68","2 BATCHELDER PARK","5","3","1","0","0","0","0.00%","1000","19","","False","4","1974","1","06/07/2016","1080","652000","-0.55","False","RANCH","1000",
"7-69","74 PLEASANT STREET","9","5","3","0","0","3","0.00%","3000","6","","False","4","1996","1","01/04/2012","4360","1173300","19.23","False","COLONIAL","3000",
"7-69A","5 BATCHELDER PARK","7","4","1","0","1","1","0.00%","1000","6","","False","3","1972","755000","05/01/2023","1968","680400","9.46","False","COLONIAL","1000",
"7-70A","33 BATCHELDER PARK","5","2","1","0","0","1","0.00%","1000","19","","False","3","1920","1","01/13/2022","1576","614400","3.24","False","RANCH","1000",
"7-70B","29 BATCHELDER PARK","5","2","1","0","0","0","0.00%","1000","19","","False","3","1920","265000","10/14/2016","763","519100","23.21","False","RANCH","1000",
"7-71","40 BATCHELDER PARK","6","2","1","0","0","1","0.00%","1000","15","","False","3","1940","1","11/13/2023","985","602200","64.09","False","OLD STYLE","1000",
"7-72","36 BATCHELDER PARK","6","2","2","0","0","1","0.00%","1000","96","","False","3","1972","249900","08/21/1998","1484","549600","36.78","False","COTTAGE","1000",
"7-75","30 BATCHELDER PARK","65","2","1","0","2","1","0.00%","1000","96","","False","4","2010","450000","07/21/2017","1279","673200","29.31","False","COTTAGE","1000",
"7-76","28 BATCHELDER PARK","4","2","1","0","0","1","0.00%","1000","96","","False","4","1966","373000","08/02/2018","551","527700","40.12","False","COTTAGE","1000",
"7-78","24 BATCHELDER PARK","5","2","1","0","0","0","0.00%","1000","96","","False","4","1945","323400","02/13/2004","1108","531000","-6.37","False","COTTAGE","1000",
"7-8","2 LONGFELLOW ROAD","6","4","2","0","1","0","0.00%","4000","22","","False","4","1926","438000","09/30/2015","1650","645800","26.18","False","CONVENTONL","4000",
"7-81","17 KNOLL ROAD","4","1","1","0","0","0","0.00%","5010","2","","False","0","1930","0","10/25/2018","1638","496900","7.93","False","BUNGALOW","5010",
"7-86","22 LEIGH ROAD","9","4","2","0","0","1","0.00%","4000","6","","False","3","1957","436000","11/06/2018","2024","555800","25.55","False","COLONIAL","4000",
"7-88","19 LEIGH ROAD","7","4","1","0","0","0","0.00%","4000","6","","False","3","1940","505000","12/29/2022","1400","485000","46.26","False","COLONIAL","4000",
"7-89","21 LEIGH ROAD","6","3","2","0","0","1","0.00%","4000","22","","False","3","1955","297000","06/01/2009","1510","512200","35.79","False","CONVENTONL","4000",
"7-9","101 PLEASANT STREET","4","2","1","0","1","0","0.00%","4000","22","","False","3","2000","443000","10/05/2020","960","503000","25.34","False","CONVENTONL","4000",
"7-90","18 JUNIPER STREET","7","3","2","0","0","2","0.00%","5020","19","","False","4","1965","431000","06/18/2010","2685","859800","-4.64","False","RANCH","5020",
"7-91","20 JUNIPER STREET","8","4","2","0","1","1","0.00%","5020","6","","False","4","1976","653000","08/25/2014","3356","913500","2.15","False","COLONIAL","5020",
"7-92","22 JUNIPER STREET","10","6","2","0","1","1","0.00%","5020","6","","False","4","1972","640000","11/25/2016","3175","989100","17.43","False","COLONIAL","5020",
"7-93","24 JUNIPER STREET","10","3","2","0","1","1","0.00%","5020","6","","False","4","1971","100","07/23/2020","3686","982500","16.88","False","COLONIAL","5020",
"7-94","26 JUNIPER STREET","9","4","3","0","1","2","0.00%","5020","6","","False","4","1971","0","02/02/2011","2744","953600","13.47","False","COLONIAL","5020",
"7-95","28 JUNIPER STREET","8","4","2","0","1","1","0.00%","5020","6","","False","4","1974","1","10/14/2022","2682","908400","17.43","False","COLONIAL","5020",
"7-96","30 JUNIPER STREET","9","4","3","0","1","3","0.00%","5020","5","","False","4","1964","1025000","10/29/2021","2676","1045500","13.06","False","CAPE","5020",
"7-96A","16 KNOLL ROAD","4","1","1","0","0","0","0.00%","5010","2","","False","0","1986","130000","10/23/2012","684","474100","50.32","False","BUNGALOW","5010",
"7-97","27 JUNIPER STREET","8","4","2","0","1","1","0.00%","5020","21","","False","4","1970","1","02/03/2021","2334","854300","7.06","False","SPLIT LEVL","5020",
"7-98","25 JUNIPER STREET","9","4","3","0","1","1","0.00%","5020","9","","False","4","2008","535000","12/31/2002","3184","993800","8.28","False","CONTEMPORY","5020",
"7-99","23 JUNIPER STREET","9","5","2","0","0","1","0.00%","5020","9","","False","4","1972","1","03/24/2021","1737","856800","0.61","False","CONTEMPORY","5020",
"8-1","65 ARBOR ST","7","3","2","0","1","1","0.00%","3000","6","","False","3","1920","10","01/02/2019","2168","887300","15.73","False","COLONIAL","3000",
"8-10","16 HOWARD STREET","5","3","2","0","0","1","0.00%","2000","5","","False","3","1945","344000","09/27/2001","1747","613400","39.06","False","CAPE","2000",
"8-13","70 ARBOR ST","8","4","2","0","1","1","0.00%","3000","6","","False","4","1900","380000","10/30/1997","3203","1054100","21.69","False","COLONIAL","3000",
"8-14","74 ARBOR ST","6","3","2","0","0","1","0.00%","3000","5","","False","3","1955","469900","09/30/2005","2156","798200","11.37","False","CAPE","3000",
"8-15","1 SETTLERS LANE","11","5","5","0","1","1","0.00%","6000","6","","False","7","2019","1","11/15/2021","4189","1646200","21.49","False","COLONIAL","6000",
"8-15A","3 SETTLERS LANE","10","4","4","0","2","1","0.00%","6000","6","","False","7","2010","965000","05/25/2011","4688","1603100","15.62","False","COLONIAL","6000",
"8-15B","5 SETTLERS LANE","9","4","3","0","1","1","0.00%","6000","6","","False","7","2013","984000","01/30/2014","3280","1354100","12.66","False","COLONIAL","6000",
"8-15C","7 SETTLERS LANE","9","4","3","0","1","1","0.00%","6000","6","","False","7","2013","1650000","11/30/2023","3222","1343500","12.8","False","COLONIAL","6000",
"8-15D","2 SETTLERS LANE","9","4","3","1","0","1","0.00%","6000","6","","False","7","2011","0","10/15/2012","4711","1516100","19.0","False","COLONIAL","6000",
"8-15E","4 SETTLERS LANE","9","4","3","0","1","1","0.00%","6000","6","","False","7","2012","962500","08/15/2012","4464","1551000","13.94","False","COLONIAL","6000",
"8-1A","67 ARBOR ST","0","2","3","0","0","1","0.00%","3000","6","","False","3","2009","10","07/27/2018","3238","809100","10.19","False","COLONIAL","3000",
"8-2","13 FOSTER STREET","7","4","1","0","1","2","0.00%","5020","5","","False","3","1953","0","03/28/2019","1720","777900","9.83","False","CAPE","5020",
"8-3","12 FOSTER STREET","5","4","3","0","0","3","0.00%","5020","6","","False","4","1953","0","08/15/2011","3391","901700","16.42","False","COLONIAL","5020",
"8-4","15 FOSTER STREET","7","3","2","0","1","1","0.00%","5020","6","","False","5","1950","100","12/08/2020","2136","945600","19.58","False","COLONIAL","5020",
"8-5","10 FOSTER STREET","7","3","2","0","0","1","0.00%","5020","5","","False","3","1953","763840","09/14/2023","1907","765300","8.78","False","CAPE","5020",
"8-6","17 HOWARD STREET","5","3","3","0","0","0","0.00%","2000","5","","False","3","1940","1","07/06/2021","1920","742700","2.33","False","CAPE","2000",
"8-7","2 LOIS STREET","0","0","0","0","0","0","0.00%","2000","6","","False","4","1938","1","06/05/2013","980","611000","2.82","False","COLONIAL","2000",
"9-10","17 DANIELS ROAD","8","4","2","0","1","1","0.00%","2000","6","","False","4","1968","1","11/28/2022","2184","836600","7.23","False","COLONIAL","2000",
"9-11","231 TOPSFIELD ROAD","8","4","2","0","1","2","0.00%","1000","6","","False","4","1989","300000","04/01/1991","3028","927700","16.46","False","COLONIAL","1000",
"9-12","233 TOPSFIELD ROAD","10","4","3","0","1","3","0.00%","1000","6","","False","6","1989","840000","08/12/2020","3710","1117200","19.99","False","COLONIAL","1000",
"9-3","225 TOPSFIELD ROAD","9","5","2","0","1","1","0.00%","1000","6","","False","3","1940","0","01/23/1978","2658","778300","14.12","False","COLONIAL","1000",
"9-5","13 DANIELS ROAD","10","4","2","0","1","2","0.00%","2000","6","","False","4","1969","835000","03/01/2022","2979","864100","7.25","False","COLONIAL","2000",
"9-6","15 DANIELS ROAD","4","5","2","0","1","2","0.00%","2000","5","","False","4","1968","1193600","03/27/2023","3429","1065600","26.48","False","CAPE","2000",
"9-7","20 DANIELS ROAD","9","4","2","0","1","1","0.00%","2000","21","","False","4","1970","111000","04/01/1982","3074","815600","1.84","False","SPLIT LEVL","2000",
"9-8","18 DANIELS ROAD","9","4","1","0","1","1","0.00%","2000","6","","False","4","1972","508000","08/26/2003","2108","825100","8.87","False","COLONIAL","2000",
"9-9","19 DANIELS ROAD","9","4","3","0","1","1","0.00%","2000","6","","False","4","1970","238000","03/01/1990","3036","883100","7.39","False","COLONIAL","2000",
"13-10-138","9 WALLIS DRIVE","6","3","2","0","1","1","4.17%","TB","8","","False","4","2007","1","06/29/2022","2592","1203400","10.17","False","CONDO PLUS","0",
"13-11-138","10 WALLIS DRIVE","6","3","2","0","1","1","4.17%","TB","8","","False","4","2007","645000","03/31/2011","2586","1247100","14.37","False","CONDO PLUS","0",
"13-12-138","11 WALLIS DRIVE","6","3","2","0","1","1","4.17%","TB","8","","False","4","2007","1050000","04/30/2021","2901","1309700","11.62","False","CONDO PLUS","0",
"13-13-138","12 WALLIS DRIVE","6","3","2","0","2","1","12.50%","TB","8","","False","4","2007","1","01/16/2014","2869","1345400","11.28","False","CONDO PLUS","0",
"13-14-138","13 WALLIS DRIVE","6","3","2","0","1","1","4.17%","TB","8","","False","4","2007","599000","09/14/2009","2389","1150700","11.07","False","CONDO PLUS","0",
"13-15-138","14 WALLIS DRIVE","6","3","1","1","2","1","7.14%","TB","8","","False","4","2007","100","11/29/2016","2621","1206100","9.8","False","CONDO PLUS","0",
"13-18-138","17 WALLIS DRIVE","6","3","2","0","1","1","4.17%","TB","8","","False","4","2007","960000","10/31/2019","2962","1385600","10.79","False","CONDO PLUS","0",
"13-19-138","18 WALLIS DRIVE","6","3","2","0","1","1","12.50%","TB","8","","False","4","2007","1","04/27/2023","2976","1332900","10.7","False","CONDO PLUS","0",
"13-20-138","19 WALLIS DRIVE","6","3","3","0","2","1","4.17%","TB","8","","False","4","2007","1250000","01/21/2022","2615","1271600","12.35","False","CONDO PLUS","0",
"13-21-138","20 WALLIS DRIVE","6","3","2","0","1","1","12.25%","TB","8","","False","4","2007","1","08/23/2019","2615","1217500","10.34","False","CONDO PLUS","0",
"13-2-138","1 WALLIS DRIVE","6","3","2","0","1","1","4.17%","TB","8","","False","4","2007","770000","10/02/2017","2439","1027700","-9.33","False","CONDO PLUS","0",
"13-22-138","21 WALLIS DRIVE","6","3","2","0","2","1","4.17%","TB","8","","False","4","2007","650000","05/30/2012","2550","1232600","11.67","False","CONDO PLUS","0",
"13-23-138","22 WALLIS DRIVE","6","3","2","0","1","1","4.17%","TB","8","","False","4","2007","765000","12/19/2017","2630","1224700","10.96","False","CONDO PLUS","0",
"13-24-138","23 WALLIS DRIVE","6","3","2","0","1","1","4.17%","TB","8","","False","4","2007","734000","03/10/2017","2888","1298700","10.78","False","CONDO PLUS","0",
"13-25-138","24 WALLIS DRIVE","6","3","2","0","1","1","7.14%","TB","8","","False","4","2007","1","01/24/2012","2637","1217400","10.25","False","CONDO PLUS","0",
"13-3-138","2 WALLIS DRIVE","6","3","2","0","1","1","4.17%","TB","8","","False","4","2007","1500000","10/27/2023","2700","1271700","13.18","False","CONDO PLUS","0",
"13-4-138","3 WALLIS DRIVE","6","3","2","0","1","1","4.17%","TB","8","","False","4","2007","0","04/16/2015","2716","1235900","9.59","False","CONDO PLUS","0",
"13-5-138","4 WALLIS DRIVE","6","3","2","0","1","1","6.25%","TB","8","","False","4","2007","1075000","07/15/2021","2631","1224800","12.33","False","CONDO PLUS","0",
"13-6-138","5 WALLIS DRIVE","6","3","2","0","1","1","4.17%","TB","8","","False","4","2007","725000","05/20/2016","2546","1201400","10.95","False","CONDO PLUS","0",
"13-7-138","6 WALLIS DRIVE","6","3","2","0","1","1","4.17%","TB","8","","False","4","2007","1600000","09/22/2023","2628","1222900","10.95","False","CONDO PLUS","0",
"13-8-138","7 WALLIS DRIVE","6","3","2","0","1","1","4.17%","TB","8","","False","4","2007","895000","10/11/2019","2513","1199700","1.87","False","CONDO PLUS","0",
"13-9-138","8 WALLIS DRIVE","6","3","2","0","1","1","4.17%","TB","8","","False","4","2007","570000","03/30/2012","2600","1220600","11.47","False","CONDO PLUS","0",
"27-10-36","10 PINE HILL RD","6","3","2","0","1","1","0.00%","WP","8","","False","5","2021","1000000","11/12/2020","3464","1441100","21.2","False","CONDO PLUS","0",
"27-11-36","11 PINE HILL RD","5","2","2","0","0","1","0.00%","WP","8","","False","5","2022","1250000","08/12/2022","2311","1111100","9.96","False","CONDO PLUS","0",
"27-12-36","12 PINE HILL RD","6","3","3","0","1","1","0.00%","WP","8","","False","5","2021","1178825","10/29/2020","3252","1406700","21.39","False","CONDO PLUS","0",
"27-16-36","16 PINE HILL RD","6","3","2","0","1","1","0.00%","WP","8","","False","5","2020","1200000","12/08/2021","3806","1521100","20.36","False","CONDO PLUS","0",
"27-18-36","18 PINE HILL RD","6","2","3","0","1","1","0.00%","WP","8","","False","5","2022","1300000","11/07/2022","2325","1288400","173.26","False","CONDO PLUS","0",
"27-20-36","20 PINE HILL RD","6","2","3","0","1","1","0.00%","WP","8","","False","5","2022","1350000","11/16/2022","2311","1247400","185.38","False","CONDO PLUS","0",
"27-24-36","24 PINE HILL RD","6","2","2","0","1","1","0.00%","WP","8","","False","5","2022","1300000","12/13/2022","2400","1240400","174.97","False","CONDO PLUS","0",
"27-26-36","26 PINE HILL RD","6","2","2","0","1","1","0.00%","WP","8","","False","5","2022","1300000","08/15/2023","2400","1228000","213.11","False","CONDO PLUS","0",
"27-28-36","28 PINE HILL RD","6","2","2","0","1","1","0.00%","WP","8","","False","5","2022","1280000","08/17/2023","2425","1239400","213.38","False","CONDO PLUS","0",
"27-30-36","30 PINE HILL RD","6","3","3","0","1","1","0.00%","WP","8","","False","5","2022","1400000","10/28/2022","2400","1354800","80.74","False","CONDO PLUS","0",
"27-32-36","32 PINE HILL RD","6","3","3","0","1","1","0.00%","WP","8","","False","5","2022","1","09/18/2023","2325","1250700","77.2","False","CONDO PLUS","0",
"27-6-36","6 PINE HILL RD","6","3","2","0","1","1","0.00%","WP","8","","False","5","2021","1250000","11/30/2021","3603","1477300","21.16","False","CONDO PLUS","0",
"27-7-36","7 PINE HILL RD","6","2","2","0","0","1","0.00%","WP","8","","False","5","2022","1200000","06/29/2022","2325","1193100","9.35","False","CONDO PLUS","0",
"27-8-36","8 PINE HILL RD","6","3","2","0","1","1","0.00%","WP","8","","False","5","2021","1575000","07/19/2023","3211","1385400","21.38","False","CONDO PLUS","0",
"27-9-36","9 PINE HILL RD","6","2","2","0","0","1","0.00%","WP","8","","False","5","2022","1225000","11/21/2022","2325","1141800","12.58","False","CONDO PLUS","0",
"11-17","14 WOODSIDE LANE","13","6","3","0","0","1","0.00%","1000","5","","False","5","1980","1","12/18/2015","3804","1114100","-2.39","False","CAPE","1000",
"11-19","8 WOODSIDE LANE","11","5","3","0","0","1","0.00%","1000","5","","False","3","1963","550000","08/27/2004","2946","791800","8.97","False","CAPE","1000",
"11-6","22 KIMBALL AVENUE","12","5","3","0","1","3","0.00%","6700","12","","False","3","1965","555000","08/31/2020","4737","716700","18.03","False","MULTI-CONV","6700",
"13-18","33 ARBOR ST","10","3","1","2","0","1","0.00%","3000","15","","False","3","1890","1","03/17/2021","2830","839100","9.64","False","OLD STYLE","3000",
"13-18","33 ARBOR ST","10","3","1","2","0","1","0.00%","3000","15","","False","3","1890","1","03/17/2021","2830","839100","9.64","False","OLD STYLE","3000",
