ParcelID,Location,RM,BD,BA,3/4BA,HB,FP,Owned,NBC,Imp,Floor,Loc,Grade,Built,Price,Date,Area,Value,% Change,Header,
16-48,2    MERIDIAN ROAD  ,7,3,1,0,1,1,0.00%,1000,5,,,C   ,1955,30,0,05/24/2019,1,745,627,300,18.67,Entry,
16-49,173    TOPSFIELD ROAD  ,5,3,1,0,1,1,0.00%,1000,19,,,B-  ,1955,402,0,04/14/2017,1,92,668,900,4.6,Entry,
16-5,5    PURITAN ROAD  ,10,4,2,0,0,1,0.00%,5010,5,,,C+  ,1956,10,06/29/2009,1,999,814,400,18.63,Entry,
16-50,176    TOPSFIELD ROAD  ,5,3,2,0,0,0,0.00%,1000,5,,,C-  ,1934,0,04/01/1980,1,638,615,500,9.5,Entry,
16-54,6    MAPLE ST  ,7,3,1,0,1,0,0.00%,1000,15,,,C   ,1870,674,0,07/15/2021,1,548,674,0,2.93,Entry,
16-56,16    MAPLE ST  ,8,4,2,0,1,2,0.00%,1000,6,,,C   ,1962,1,09/19/2023,2,464,863,700,23.65,Entry,
16-59,132    TOPSFIELD ROAD  ,7,3,1,0,0,1,0.00%,1000,5,,,B   ,1948,480,0,08/27/2020,1,252,701,800,23.49,Entry,
16-6,3    PURITAN ROAD  ,9,4,2,0,0,2,0.00%,5010,5,,,C+  ,1966,0,07/15/2014,2,193,867,800,17.94,Entry,
16-60,2    EATON ROAD  ,6,3,1,0,1,3,0.00%,3000,6,,,C   ,1950,0,06/01/1977,1,545,728,600,17.23,Entry,
16-61,4    EATON ROAD  ,7,3,2,0,1,1,0.00%,3000,5,,,C   ,1950,1,07/28/2017,2,88,866,200,11.74,Entry,
16-62,6    EATON ROAD  ,7,4,1,1,0,1,0.00%,3000,5,,,C   ,1956,346,500,01/31/2001,1,876,791,800,25.13,Entry,
16-63,8    EATON ROAD  ,6,3,0,1,1,1,0.00%,3000,19,,,C   ,1955,429,470,07/12/2019,1,316,687,0,1.19,Entry,
16-64,10    EATON ROAD  ,6,3,2,0,0,1,0.00%,3000,6,,,C   ,1952,312,500,04/27/2018,2,658,768,500,14.21,Entry,
16-65,12    EATON ROAD  ,6,3,1,0,0,0,0.00%,3000,5,,,C   ,1955,0,03/12/2010,864,750,100,6.13,Entry,
16-66,14    EATON ROAD  ,6,3,2,0,0,1,0.00%,3000,19,,,C   ,1953,1,05/27/2021,1,888,711,500,4.72,Entry,
16-68,175    CHERRY ST  ,7,3,1,0,1,1,0.00%,3000,19,,,C   ,1953,460,0,03/23/2021,2,75,661,400,1.71,Entry,
16-69,177    CHERRY ST  ,4,4,2,0,0,1,0.00%,3000,5,,,C   ,1949,400,0,07/27/2016,1,811,726,700,12.13,Entry,
16-7,1    PURITAN ROAD  ,5,3,1,0,1,2,0.00%,5010,19,,,C   ,1963,415,0,10/01/2013,2,3,690,700,-1.44,Entry,
16-70,13    EATON ROAD  ,5,2,1,0,0,1,0.00%,3000,19,,,C   ,1952,10,03/12/2018,1,868,696,200,-2.29,Entry,
16-72,179    CHERRY ST  ,6,2,2,0,0,1,0.00%,3000,19,,,C   ,1945,1,12/05/2011,1,929,826,100,-0.7,Entry,
16-73,7    EATON ROAD  ,7,3,1,1,0,1,0.00%,3000,21,,,C   ,1958,355,0,04/30/2010,1,414,663,300,4.84,Entry,
16-74,5    EATON ROAD  ,7,3,0,1,0,1,0.00%,3000,5,,,C   ,1948,0,07/14/1999,1,856,706,400,13.13,Entry,
16-75,3    EATON ROAD  ,5,3,1,0,0,1,0.00%,3000,19,,,C   ,1952,1,08/30/2023,1,64,681,100,-0.93,Entry,
16-76,1    EATON ROAD  ,6,3,1,0,0,1,0.00%,3000,19,,,C   ,1949,0,09/20/2002,981,629,900,-0.19,Entry,
16-77,136    TOPSFIELD ROAD  ,7,3,1,0,0,1,0.00%,1000,5,,,C   ,1944,10,12/21/2016,1,692,614,400,13.23,Entry,
16-78,191    CHERRY ST  ,5,3,2,0,0,1,0.00%,3000,22,,,D   ,1951,600,0,10/18/2022,2,393,679,700,8.73,Entry,
16-79,187    CHERRY ST  ,7,3,1,0,1,2,0.00%,3000,6,,,C   ,1945,1,10/27/2021,1,717,721,200,16.25,Entry,
16-8,26    MAPLE ST  ,8,4,2,0,1,6,0.00%,1000,1,,,C   ,1695,355,0,10/31/1997,2,987,775,500,18.38,Entry,
16-80,185    CHERRY ST  ,7,3,1,0,1,1,0.00%,3000,5,,,C   ,1949,625,0,05/20/2022,2,534,732,100,13.49,Entry,
16-81,183    CHERRY ST  ,6,2,1,0,1,1,0.00%,3000,5,,,C   ,1960,100,03/25/2022,2,86,737,500,15.49,Entry,
16-82,181    CHERRY ST  ,8,4,1,0,1,1,0.00%,3000,6,,,C   ,1960,500,0,05/31/2017,2,66,739,900,17.95,Entry,
16-83,184    CHERRY ST  ,10,3,6,0,0,2,0.00%,3000,101,,,B   ,1935,1,08/24/2022,5,506,1,803,100,24.35,Entry,
16-84,2    DANIELS ROAD  ,8,3,2,0,0,0,0.00%,2000,15,,,C   ,1900,341,0,12/20/2010,2,326,762,600,2.67,Entry,
16-85,4    DANIELS ROAD  ,9,4,1,0,1,2,0.00%,2000,6,,,C   ,1967,617,500,11/13/2018,2,670,795,600,6.14,Entry,
16-86,6    DANIELS ROAD  ,8,3,1,0,1,1,0.00%,2000,5,,,C   ,1969,276,700,03/31/1998,2,481,776,500,3.3,Entry,
16-87,1    DANIELS ROAD  ,9,5,1,0,1,1,0.00%,2000,6,,,C+  ,1966,100,04/04/2007,2,16,818,100,6.97,Entry,
16-88,3    DANIELS ROAD  ,9,4,2,0,0,2,0.00%,2000,18,,,C   ,1964,1,10/09/2018,3,244,833,300,3.17,Entry,
16-89,5    DANIELS ROAD  ,8,5,2,1,0,2,0.00%,2000,18,,,C   ,1968,1,05/08/2018,3,70,860,400,3.12,Entry,
16-9,2    PURITAN ROAD  ,8,4,2,0,1,2,0.00%,5010,6,,,C+  ,1992,837,500,03/22/2021,3,242,980,300,19.39,Entry,
16-90,7    DANIELS ROAD  ,8,4,1,0,1,0,0.00%,2000,6,,,C   ,1966,0,05/01/1974,1,872,763,700,4.96,Entry,
16-91,9    DANIELS ROAD  ,8,4,2,0,1,1,0.00%,2000,5,,,C+  ,1969,0,03/01/1993,2,433,833,900,5.29,Entry,
16-92,186    TOPSFIELD ROAD  ,8,4,2,0,0,1,0.00%,1000,6,,,C   ,1949,185,0,10/18/1999,1,920,658,100,11.05,Entry,
16-93,190    TOPSFIELD ROAD  ,8,4,2,0,1,0,0.00%,1000,15,,,C   ,1920,1,10/31/2011,2,286,670,0,8.59,Entry,
16-94,194    TOPSFIELD ROAD  ,8,3,2,0,0,2,0.00%,1000,6,,,B   ,1900,680,0,03/01/2019,2,144,944,100,16.82,Entry,
16-95,198    TOPSFIELD ROAD  ,6,4,1,0,1,1,0.00%,1000,5,,,C   ,1950,335,0,01/23/2015,1,377,623,100,10.58,Entry,
16-96,200    TOPSFIELD ROAD  ,6,3,1,0,0,1,0.00%,1000,19,,,C   ,1949,383,0,01/08/2015,1,294,615,0,-3.42,Entry,
16-97,128    TOPSFIELD ROAD  ,9,4,4,0,2,2,0.00%,1000,6,,,A   ,2020,1,11/01/2022,5,201,1,943,300,21.81,Entry,
16-98,120    TOPSFIELD ROAD  ,7,4,2,0,1,1,0.00%,1000,6,,,C   ,1967,440,0,08/27/2008,2,219,710,0,11.18,Entry,
17-1,114    TOPSFIELD ROAD  ,6,3,1,0,1,1,0.00%,1000,15,,,C   ,1850,0,07/01/1995,1,246,632,100,7.87,Entry,
17-10,143    CHERRY ST  ,9,3,2,0,1,2,0.00%,3000,5,,,C+  ,1935,1,01/02/2019,2,193,881,500,16.83,Entry,
17-11,137    CHERRY ST  ,8,4,2,0,1,1,0.00%,3000,1,,,B   ,1885,1,06/13/2022,1,806,1,19,200,14.03,Entry,
17-12,139    CHERRY ST  ,9,4,3,0,0,1,0.00%,3000,1,,,B   ,1957,865,0,07/17/2014,3,632,1,193,100,16.88,Entry,
17-13A,123    CHERRY STREET  ,6,3,1,0,0,3,0.00%,3000,15,,,C   ,1922,487,500,06/26/2019,2,18,835,700,12.49,Entry,
17-14A,130    CHERRY ST  ,11,5,3,0,1,0,0.00%,3000,1,,,C+  ,1870,544,500,01/09/2013,2,876,978,600,14.26,Entry,
17-15,138    CHERRY ST  ,8,4,2,0,1,2,0.00%,3000,6,,,C   ,1962,587,0,05/24/2000,4,660,923,700,16.44,Entry,
17-16,140    CHERRY ST  ,11,5,3,0,1,1,0.00%,3000,6,,,B   ,1900,1,255,0,10/16/2017,4,710,1,361,0,3.18,Entry,
17-17,4    MORGAN STREET  ,9,4,2,0,1,2,0.00%,6700,6,,,B-  ,1963,780,0,10/01/2004,3,310,901,800,7.42,Entry,
17-18,4    KIMBALL AVENUE  ,11,5,5,0,0,3,0.00%,6700,5,,,B   ,1964,1,285,0,10/18/2023,3,415,1,67,700,9.38,Entry,
17-19,6    KIMBALL AVENUE  ,8,4,2,0,1,1,0.00%,6700,6,,,B   ,1968,1,265,0,11/07/2023,2,622,1,27,800,16.21,Entry,
17-2,169    CHERRY ST  ,4,2,1,0,0,1,0.00%,3000,6,,,C+  ,1925,386,550,05/24/2017,950,643,0,14.09,Entry,
17-20,5    KIMBALL AVENUE  ,8,4,2,0,1,1,0.00%,6700,21,,,B   ,1966,0,07/10/1987,2,671,896,400,2.25,Entry,
17-21,8    MORGAN STREET  ,8,4,3,0,1,3,0.00%,6700,6,,,C+  ,1964,865,0,04/07/2021,3,527,933,0,4.25,Entry,
17-22,6    MORGAN STREET  ,9,4,3,0,0,2,0.00%,6700,21,,,B-  ,1962,0,11/02/1992,3,811,988,500,7.06,Entry,
17-23,7    MORGAN STREET  ,10,4,3,0,1,3,0.00%,6700,6,,,C+  ,1964,0,08/15/2019,3,722,940,800,12.27,Entry,
17-24,9    MORGAN STREET  ,9,4,3,0,0,2,0.00%,6700,9,,,B-  ,1971,0,08/16/1995,3,584,1,64,300,1.31,Entry,
17-25,162    CHERRY ST  ,11,5,2,1,1,6,0.00%,3000,15,,,C   ,1648,0,06/23/1989,3,388,975,100,41.2,Entry,
17-26,3    MORGAN STREET  ,8,4,3,0,1,2,0.00%,6700,9,,,B-  ,1973,521,250,02/01/2011,3,304,1,38,0,5.41,Entry,
17-28,5    MORGAN STREET  ,9,4,4,0,1,0,0.00%,6700,5,,,B-  ,2014,0,06/06/2013,3,763,1,372,400,14.95,Entry,
17-29,5    STAGE HILL ROAD  ,11,4,3,0,1,2,0.00%,6500,6,,,B-  ,1986,1,09/20/2013,4,20,1,476,500,22.57,Entry,
17-3,161    CHERRY ST  ,8,4,2,0,1,2,0.00%,3000,6,,,C+  ,1973,1,06/06/2017,2,499,943,400,10.94,Entry,
17-30,3    STAGE HILL ROAD  ,9,4,2,0,1,2,0.00%,6500,6,,,B-  ,1986,1,20,0,08/20/2021,3,308,1,284,900,24.4,Entry,
17-31,1    STAGE HILL ROAD  ,7,3,2,0,0,0,0.00%,6500,9,,,B-  ,1987,100,05/24/2017,2,628,1,222,400,5.84,Entry,
17-32,174    CHERRY ST  ,5,3,1,1,0,1,0.00%,3000,22,,,C   ,1982,576,0,10/29/2020,748,679,200,-10.55,Entry,
17-3A,165    CHERRY ST  ,9,5,4,0,1,2,0.00%,3000,5,,,C+  ,1971,1,110,0,12/03/2021,4,262,1,172,0,5.41,Entry,
17-4,155    CHERRY ST  ,10,4,2,0,1,2,0.00%,3000,6,,,B-  ,1942,1,12/15/2015,3,396,1,180,700,15.78,Entry,
17-4B,17    REGWILL AVENUE  ,7,3,3,0,0,1,0.00%,5020,5,,,B-  ,1973,1,06/07/2019,3,330,958,700,10.22,Entry,
17-5,147    CHERRY ST  ,7,3,1,0,1,1,0.00%,3000,6,,,C+  ,1939,0,12/20/2019,1,240,767,100,9.66,Entry,
17-6,12    REGWILL AVENUE  ,8,4,4,0,0,2,0.00%,5020,15,,,C   ,1937,1,08/08/2013,2,755,819,300,3.95,Entry,
17-7,16    REGWILL AVENUE  ,9,4,3,0,0,1,0.00%,5020,5,,,C+  ,1940,757,500,05/20/2019,3,98,975,200,14.27,Entry,
17-8,15    REGWILL AVENUE  ,7,4,1,0,1,1,0.00%,5020,6,,,C   ,1960,598,0,07/06/2017,2,802,757,900,8.41,Entry,
17-9,11    REGWILL AVENUE  ,10,4,4,0,0,1,0.00%,5020,6,,,C+  ,1960,690,0,05/15/2019,2,811,876,200,10.77,Entry,
18-10,7    CEDAR STREET  ,8,4,2,0,1,2,0.00%,5010,19,,,B+  ,1971,0,01/07/2020,2,446,1,7,0,3.19,Entry,
18-11,5    CEDAR STREET  ,8,3,2,0,1,1,0.00%,5010,6,,,C+  ,2002,632,0,05/23/2014,2,676,823,300,17.38,Entry,
18-12,23    CHERRY ST  ,7,4,1,0,1,0,0.00%,3000,15,,,C+  ,1880,855,0,08/30/2023,1,548,771,800,15.14,Entry,
18-13,1    CEDAR STREET  ,7,3,1,0,0,2,0.00%,5010,6,,,B   ,1955,483,0,09/28/2015,1,656,692,0,24.93,Entry,
18-15,4    CEDAR STREET  ,5,3,3,0,1,1,0.00%,5010,1,,,B-  ,1900,660,0,08/20/2020,1,984,762,100,14.76,Entry,
18-16,6    CEDAR STREET  ,8,3,3,0,0,1,0.00%,5010,1,,,B-  ,1840,700,0,09/24/2020,1,795,800,300,15.52,Entry,
18-17,8    CEDAR STREET  ,8,4,2,0,0,1,0.00%,5010,15,,,C   ,1935,640,0,05/12/2023,1,934,746,600,-1.48,Entry,
18-18,10    CEDAR STREET  ,6,3,1,0,1,1,0.00%,5010,15,,,C   ,1935,600,0,05/14/2021,1,176,616,200,-1.69,Entry,
18-19,12    CEDAR STREET  ,6,3,2,0,0,0,0.00%,5010,15,,,C+  ,1947,1,10/27/2023,1,144,612,900,0.28,Entry,
18-20,14    CEDAR STREET  ,8,5,2,0,0,1,0.00%,5010,15,,,C+  ,1940,190,0,11/29/1999,1,449,641,500,1.94,Entry,
18-21,18    CEDAR STREET  ,10,4,2,0,1,6,0.00%,5010,1,,,B   ,1790,720,0,09/20/2013,3,284,974,100,20.71,Entry,
18-22,26    CEDAR STREET  ,9,4,4,0,0,3,0.00%,5010,1,,,A-  ,1880,1,175,0,05/07/2021,2,755,1,271,600,15.57,Entry,
18-23,47    CHERRY ST  ,6,2,1,0,1,1,0.00%,3000,6,,,C   ,1930,1,10/27/2023,1,392,809,100,15.21,Entry,
18-24,45    CHERRY ST  ,12,3,3,0,1,0,0.00%,3000,6,,,A-  ,1900,894,0,05/28/2020,2,676,1,314,400,24.99,Entry,
18-25,41    CHERRY ST  ,9,4,2,0,1,1,0.00%,3000,22,,,B   ,2017,0,06/06/2016,2,622,1,167,200,11.85,Entry,
18-26,35    CHERRY ST  ,6,3,0,1,1,0,0.00%,3000,15,,,C   ,1900,699,0,08/10/2022,1,276,686,0,8.24,Entry,
18-27,39    CHERRY ST  ,7,3,1,0,0,0,0.00%,3000,15,,,C   ,1900,1,03/23/2018,1,186,672,500,15.47,Entry,
18-28,18    CHERRY ST  ,7,4,1,0,1,1,0.00%,3000,6,,,C   ,1840,112,0,02/01/1986,1,701,780,500,20.06,Entry,
18-29,20    CHERRY ST  ,8,3,2,0,1,0,0.00%,3000,6,,,C   ,1900,1,05/24/2013,2,154,814,900,13.24,Entry,
18-3,51    CHERRY ST  ,13,6,4,0,0,1,0.00%,3000,6,,,B-  ,1985,1,04/23/2021,4,928,1,386,500,22.91,Entry,
18-30,20R    CHERRY ST  ,5,3,2,0,0,1,0.00%,3000,19,,,C   ,1955,1,08/04/2021,1,573,712,200,-1.49,Entry,
18-31,22    CHERRY ST  ,6,3,1,0,1,1,0.00%,3000,5,,,C   ,1950,327,0,12/20/2011,1,656,769,500,12.29,Entry,
18-32,22    CHERRY ST  ,8,4,1,0,1,1,0.00%,3000,6,,,C   ,1900,130,0,12/01/1985,1,740,756,800,16.41,Entry,
18-34,26    CHERRY ST  ,10,4,3,0,1,0,0.00%,3000,15,,,C   ,1880,452,500,05/20/2003,2,530,833,400,5.87,Entry,
18-35,30    CHERRY ST  ,10,4,1,0,1,2,0.00%,3000,15,,,C   ,1860,589,0,12/20/2011,2,765,945,800,10.7,Entry,
18-36,36    CHERRY ST  ,6,3,1,0,1,2,0.00%,3000,19,,,C   ,1950,1,06/11/2014,1,825,729,400,-2.64,Entry,
18-37,40    CHERRY ST  ,14,5,3,0,1,3,0.00%,3000,1,,,B   ,1880,1,370,0,11/03/2022,3,431,1,267,400,47.39,Entry,
18-38,42    CHERRY ST  ,8,4,1,0,1,1,0.00%,3000,6,,,C   ,1975,496,0,02/27/2007,1,978,763,100,15.38,Entry,
18-3A,30    CEDAR STREET  ,7,2,2,0,1,3,0.00%,5010,6,,,B   ,1977,750,0,06/13/2017,2,565,1,41,500,18.85,Entry,
18-3B,38    CEDAR STREET  ,9,3,2,0,1,0,0.00%,5010,6,,,B   ,1998,0,11/06/2002,3,232,1,162,600,24.26,Entry,
18-3C,40    CEDAR STREET  ,3,1,1,0,0,1,0.00%,5010,22,,,C   ,1930,425,0,09/18/2020,1,100,659,600,13.1,Entry,
18-3D,42    CEDAR STREET  ,4,1,1,0,1,1,0.00%,5010,15,,,C   ,1920,0,10/10/2000,1,504,687,700,9.12,Entry,
18-3E,1    RAMONA WAY  ,10,5,3,0,1,1,0.00%,5010,5,,,B+  ,1982,1,290,0,01/08/2021,6,138,1,305,200,7.89,Entry,
18-3G,49    CHERRY ST  ,10,4,2,1,1,1,0.00%,3000,6,,,B-  ,2022,585,0,02/05/2021,3,220,1,291,300,114.86,Entry,
18-4,15    CEDAR STREET  ,7,3,1,0,1,1,0.00%,5010,15,,,C   ,1900,416,0,06/15/2015,2,89,673,500,11.32,Entry,
18-40,48    CHERRY ST  ,7,3,3,0,0,1,0.00%,3000,6,,,C+  ,1987,1,02/06/2002,2,657,865,300,17.14,Entry,
18-41,51    MONUMENT STREET  ,6,3,1,0,0,0,0.00%,5010,19,,,C+  ,1951,80,0,07/01/1981,1,554,641,900,-0.85,Entry,
18-42,47    MONUMENT STREET  ,5,2,1,0,0,1,0.00%,5010,19,,,C+  ,1951,99,08/08/2014,1,202,622,100,6.98,Entry,
18-43,43    MONUMENT STREET  ,5,4,2,0,0,1,0.00%,5010,19,,,C   ,1950,130,0,11/01/1991,1,995,698,300,-2.78,Entry,
18-44,41    MONUMENT STREET  ,5,3,1,0,1,0,0.00%,5010,5,,,C+  ,1950,350,0,07/22/2003,1,482,649,600,17.55,Entry,
18-45,37    MONUMENT STREET  ,7,3,1,0,1,1,0.00%,5020,15,,,C   ,1937,571,0,12/30/2014,2,280,801,600,7.45,Entry,
18-46,33    MONUMENT STREET  ,8,4,2,0,1,2,0.00%,5020,6,,,B-  ,1924,1,06/16/2023,3,422,1,10,300,20.52,Entry,
18-47,29    MONUMENT STREET  ,11,6,3,0,1,2,0.00%,5020,6,,,B   ,1900,940,0,06/28/2019,2,788,1,71,0,1,Entry,
18-48,25    MONUMENT STREET  ,7,4,3,0,1,1,0.00%,5020,6,,,B-  ,1925,952,0,07/30/2008,3,564,1,24,300,16.56,Entry,
18-49,19    MONUMENT STREET  ,9,5,2,0,1,2,0.00%,5020,6,,,B-  ,1918,700,0,01/30/2004,2,940,933,300,11.76,Entry,
18-50,24    MONUMENT STREET  ,7,4,2,0,2,1,0.00%,5020,6,,,B   ,1962,100,04/02/2019,3,224,993,0,14.26,Entry,
18-51,26    MONUMENT STREET  ,12,6,3,0,1,4,0.00%,5020,6,,,A   ,1910,1,120,0,04/30/2019,3,126,1,489,0,18.83,Entry,
18-52,30    MONUMENT STREET  ,9,4,4,0,1,1,0.00%,5020,6,,,A-  ,1910,937,500,08/09/2013,3,955,1,442,100,18.25,Entry,
18-53,34    MONUMENT STREET  ,9,4,2,0,1,2,0.00%,5020,6,,,B   ,1930,1,07/26/2022,2,256,957,400,10.07,Entry,
18-54,36    MONUMENT STREET  ,6,2,2,0,0,1,0.00%,5020,19,,,B   ,1950,386,0,01/31/2007,2,658,1,30,0,15.1,Entry,
18-55,38    MONUMENT STREET  ,8,4,1,0,1,2,0.00%,5020,19,,,C+  ,1955,330,0,03/28/1996,2,128,852,500,17.68,Entry,
18-56,44    MONUMENT STREET  ,7,3,2,0,1,0,0.00%,5010,15,,,C   ,1924,1,07/17/2017,2,482,727,200,13.5,Entry,
18-57,46    MONUMENT STREET  ,11,5,3,0,0,1,0.00%,5010,22,,,C   ,1931,547,500,01/03/2003,2,52,686,900,12.85,Entry,
18-58,48 R  MONUMENT STREET  ,4,2,1,0,0,0,0.00%,5010,5,,,C   ,1939,1,06/03/2003,1,650,673,900,14.05,Entry,
18-59,48    MONUMENT STREET  ,7,3,1,0,1,2,0.00%,5010,5,,,C   ,1941,199,0,07/01/1991,1,978,628,700,22.94,Entry,
18-6,15R    CHERRY ST  ,9,4,2,0,0,1,0.00%,3000,5,,,C+  ,1959,632,100,06/14/2019,2,433,871,400,10.22,Entry,
18-60,50    MONUMENT STREET  ,8,2,2,0,0,2,0.00%,5010,19,,,C+  ,1940,360,0,06/06/2013,1,733,593,100,-3.75,Entry,
18-62,56    CHERRY ST  ,5,3,1,0,1,1,0.00%,3000,1,,,C   ,1754,569,0,07/26/2002,2,992,847,200,12.35,Entry,
18-63,4    PLEASANT STREET  ,7,2,2,0,0,2,0.00%,3000,5,,,C   ,1954,400,0,09/11/2007,1,994,798,300,12.64,Entry,
18-66,3    OLD TOWN WAY  ,8,4,1,0,1,1,0.00%,5010,6,,,C+  ,1964,625,0,04/25/2003,2,88,766,200,18.41,Entry,
18-67,88    CHERRY ST  ,7,4,1,0,1,2,0.00%,3000,6,,,B-  ,1964,228,0,01/26/2009,2,532,974,300,18.18,Entry,
18-69,21    CEDAR STREET  ,13,4,2,0,1,2,0.00%,5010,6,,,B   ,1986,1,08/16/2013,2,828,1,4,200,20.12,Entry,
18-7,15    CHERRY ST  ,5,2,1,0,0,1,0.00%,3000,19,,,C+  ,1949,0,01/14/2016,1,170,724,400,7.37,Entry,
18-8,17    CHERRY ST  ,10,4,4,0,0,1,0.00%,3000,1,,,B   ,1893,970,0,06/30/2010,4,204,1,283,0,16.47,Entry,
18-9,21    CHERRY ST  ,10,4,2,0,1,4,0.00%,3000,1,,,B   ,1750,1,0,0,12/16/2019,3,11,1,162,400,1.75,Entry,
19-1,101    MAIN ST  ,8,5,2,0,1,1,0.00%,3010,1,,,B   ,1840,1,06/07/2019,3,671,1,247,500,22.73,Entry,
19-10,10    CHERRY ST  ,7,3,2,0,1,1,0.00%,3000,15,,,A-  ,1920,750,0,05/17/2016,2,422,1,113,900,16.76,Entry,
19-12,1    MONUMENT STREET  ,8,4,3,1,1,3,0.00%,5020,6,,,B   ,1925,1,310,0,12/15/2021,2,693,1,244,500,10.17,Entry,
19-13,7    MONUMENT STREET  ,6,3,2,0,0,2,0.00%,5020,22,,,C+  ,1920,690,0,06/22/2018,2,183,795,800,5.8,Entry,
19-14,11    MONUMENT STREET  ,7,3,2,0,0,1,0.00%,5020,6,,,B-  ,1924,490,0,01/25/2006,1,728,823,900,8.88,Entry,
19-15,15    MONUMENT STREET  ,9,4,2,0,1,2,0.00%,5020,6,,,B-  ,1950,376,0,06/01/1988,2,493,841,0,10.25,Entry,
19-17,20    MONUMENT STREET  ,7,4,2,0,0,1,0.00%,5020,6,,,C+  ,1900,339,0,07/01/1996,2,365,893,300,32.22,Entry,
19-18,16    EDDEL AVENUE  ,8,3,2,0,1,1,0.00%,2000,5,,,C   ,1948,0,09/01/1995,2,9,792,600,3.73,Entry,
19-19,20    EDDEL AVENUE  ,10,3,1,0,1,1,0.00%,2000,5,,,C   ,1948,100,10/15/2018,2,7,775,600,4.51,Entry,
19-20,22    EDDEL AVENUE  ,6,3,2,0,0,2,0.00%,2000,5,,,B-  ,1946,830,0,09/30/2021,1,819,824,0,9.9,Entry,
19-21,24    EDDEL AVENUE  ,5,3,4,0,0,1,0.00%,2000,6,,,C   ,1949,725,0,11/21/2016,2,995,974,600,9.13,Entry,
19-22,26    EDDEL AVENUE  ,7,2,2,0,0,0,0.00%,2000,19,,,C   ,1949,490,0,07/28/2017,1,37,667,200,3.23,Entry,
19-23,17    EDDEL AVENUE  ,7,4,2,0,0,1,0.00%,2000,22,,,C   ,1949,150,0,08/30/2001,1,916,674,500,2.71,Entry,
19-25,11    EDDEL AVENUE  ,8,3,2,0,1,1,0.00%,2000,6,,,B-  ,1946,851,0,08/21/2018,3,275,1,46,800,12.17,Entry,
19-26,15    ARBOR ST  ,4,2,1,0,0,0,0.00%,3000,19,,,C   ,1941,1,05/26/2021,984,701,100,-0.09,Entry,
19-3,9    FAIRVIEW AVENUE  ,6,3,2,0,0,2,0.00%,2000,19,,,C   ,1951,445,0,11/15/2017,1,950,803,500,-7.12,Entry,
19-31,130    MAIN ST  ,10,4,4,0,0,3,0.00%,3010,1,,,B   ,1820,1,0,0,07/28/2006,3,786,1,202,900,23.37,Entry,
19-33,108    MAIN ST  ,10,5,1,0,1,1,0.00%,3010,1,,,C   ,1840,690,0,05/30/2019,3,82,817,400,12.67,Entry,
19-34,106    MAIN ST  ,9,4,2,0,1,3,0.00%,3010,1,,,C+  ,1670,579,0,06/07/2019,2,692,714,500,15.48,Entry,
19-35,104    MAIN ST  ,6,3,2,0,1,0,0.00%,3010,15,,,C+  ,1860,1,10/26/2015,2,96,804,300,6.07,Entry,
19-37,22    FRIEND COURT  ,6,3,3,0,0,0,0.00%,1000,9,,,C   ,1970,427,0,05/23/2008,2,326,711,100,-14.14,Entry,
19-38,20    FRIEND COURT  ,8,4,2,0,0,1,0.00%,1000,15,,,C   ,1910,100,05/06/2022,1,453,628,300,6.42,Entry,
19-4,7    FAIRVIEW AVENUE  ,7,3,2,0,0,1,0.00%,2000,22,,,C   ,1943,0,08/01/1984,1,718,683,200,4,Entry,
19-41,8    FRIEND COURT  ,8,3,2,0,0,0,0.00%,1000,15,,,C+  ,1870,1,06/28/2023,1,564,680,700,17.87,Entry,
19-43,9    FRIEND COURT  ,5,3,1,0,0,0,0.00%,1000,15,,,C   ,1920,450,0,12/09/2022,1,87,565,100,10.93,Entry,
19-45,13    FRIEND COURT  ,10,4,2,0,0,0,0.00%,1000,15,,,C   ,1900,290,0,02/22/2002,1,728,660,200,6.38,Entry,
19-46,15    FRIEND COURT  ,6,3,1,0,1,0,0.00%,1000,15,,,C   ,1920,365,0,10/14/2011,1,156,609,200,9.69,Entry,
19-47,17    FRIEND COURT  ,6,2,2,0,0,1,0.00%,1000,5,,,C   ,1953,0,08/01/1988,1,344,609,300,6.32,Entry,
19-48,21    FRIEND COURT  ,8,3,3,0,0,1,0.00%,1000,15,,,C+  ,1880,0,03/12/2018,2,729,815,200,13.85,Entry,
19-49,23    FRIEND COURT  ,6,3,2,0,0,1,0.00%,1000,5,,,C   ,1951,382,500,08/09/2013,2,104,664,100,9.95,Entry,
19-5,4    FAIRVIEW AVENUE  ,8,3,2,0,1,1,0.00%,2000,6,,,B+  ,1940,865,0,11/03/2020,2,228,1,37,600,14.19,Entry,
19-50,25    FRIEND COURT  ,7,3,1,0,1,1,0.00%,1000,6,,,C   ,1915,1,04/21/2023,1,505,596,600,17.74,Entry,
19-51,29    FRIEND COURT  ,4,2,1,0,1,1,0.00%,1000,19,,,C-  ,1953,1,11/10/2016,1,222,629,800,-6.17,Entry,
19-52,8    PATCH AVENUE  ,10,4,2,0,1,0,0.00%,6500,15,,,C+  ,1880,708,0,08/25/2014,2,378,1,97,0,16.01,Entry,
19-54,14    LARCH ROW  ,8,3,2,0,1,2,0.00%,3010,1,,,C+  ,1780,225,0,11/01/1986,2,233,906,500,20.5,Entry,
